/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_33_124.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_33_124.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_33_124.jpg,0,0,0,28.53109
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_33_196.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_33_196.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_33_196.jpg,0,0,0,28.30167
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_33_269.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_33_269.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_33_269.jpg,0,0,0,28.0741
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_33_340.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_33_340.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_33_340.jpg,0,0,0,27.90462
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_33_419.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_33_419.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_33_419.jpg,0,0,0,27.68023
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_33_502.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_33_502.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_33_502.jpg,0,0,0,27.45765
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_33_574.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_33_574.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_33_574.jpg,0,0,0,27.23682
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_33_643.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_33_643.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_33_643.jpg,0,0,0,27.0724
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_33_715.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_33_715.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_33_715.jpg,0,0,0,26.85472
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_33_784.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_33_784.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_33_784.jpg,0,0,0,26.69261
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_33_854.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_33_854.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_33_854.jpg,0,0,0,26.47794
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_33_931.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_33_931.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_33_931.jpg,0.2,0,0,26.24671
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_33_998.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_33_998.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_33_998.jpg,0.0539099,0,0,26.08118
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_34_068.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_34_068.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_34_068.jpg,0,0,0,25.92272
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_34_135.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_34_135.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_34_135.jpg,0,0,0,25.71361
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_34_204.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_34_204.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_34_204.jpg,0,0,0,25.55824
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_34_276.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_34_276.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_34_276.jpg,0,0,0,25.35268
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_34_343.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_34_343.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_34_343.jpg,0,0,0,25.19964
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_34_427.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_34_427.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_34_427.jpg,0,0,0,24.99702
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_34_504.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_34_504.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_34_504.jpg,0,0,0,24.79603
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_34_571.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_34_571.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_34_571.jpg,0,0.02398789,0,24.59669
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_34_639.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_34_639.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_34_639.jpg,0,0.210729,0,24.5325
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_34_709.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_34_709.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_34_709.jpg,0,0.4398,0,24.64065
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_34_786.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_34_786.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_34_786.jpg,0,0.432813,0,24.82765
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_34_853.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_34_853.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_34_853.jpg,0,0.2219371,0,24.95624
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_34_924.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_34_924.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_34_924.jpg,0,0.04650289,0,24.92224
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_34_995.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_34_995.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_34_995.jpg,-0.2,0,0,24.70579
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_35_066.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_35_066.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_35_066.jpg,-0.35,0,0,24.5017
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_35_155.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_35_155.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_35_155.jpg,-0.6000001,0.2943329,0,24.25991
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_35_224.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_35_224.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_35_224.jpg,-0.7249319,0.3065699,0,24.17929
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_35_296.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_35_296.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_35_296.jpg,-0.4855649,0.06720293,0,24.11244
/Users/rasko01/Desktop/data/IMG/center_2017_07_05_19_41_35_364.jpg,/Users/rasko01/Desktop/data/IMG/left_2017_07_05_19_41_35_364.jpg,/Users/rasko01/Desktop/data/IMG/right_2017_07_05_19_41_35_364.jpg,-0.3057539,0.04411805,0,24.00228
